   1 	    16.0826 
   2 	    19.3726 
   3 	    22.1543 
   4 	    25.0153 
   5 	    28.1821 
   6 	    31.1546 
   7 	    34.3625 
   8 	    37.2787 
   9 	    40.3864 
  10 	    43.4112 
  11 	    46.0109 
