   1 	    23.5769 
   2 	    26.6286 
   3 	    29.6117 
   4 	    32.6094 
   5 	    35.7253 
   6 	    38.6918 
   7 	    41.6436 
   8 	    44.6257 
   9 	    47.5910 
  10 	    50.6897 
  11 	    53.8068 
  12 	    56.7144 
