   1 	    24.7803 
   2 	    28.0544 
   3 	    31.0355 
   4 	    34.0955 
   5 	    37.0952 
   6 	    40.0665 
   7 	    43.0460 
   8 	    46.0605 
   9 	    48.9268 
  10 	    52.1284 
  11 	    55.0926 
